Date,Service_Clean,SKU_Clean,Region_Clean,Total_Cost_USD,Total_Usage,Log_Count
2026-02-16,Storage,S3-IA,ap-south-1,1.88604,3617.61,1
2026-02-16,Storage,S3-IA,eu-west-1,2.86512,7.2292,2
2026-02-16,Storage,S3-IA,us-east-1,503.45648,3517.3343999999997,4
2026-02-16,Storage,S3-IA,us-west-2,59.1,1035.68,1
2026-02-16,Storage,S3-Standard,ap-south-1,334.72576,4502.3205,2
2026-02-16,Storage,S3-Standard,eu-west-1,182.33,2705.8127,3
2026-02-16,Storage,S3-Standard,us-east-1,1.4448,4234.99,1
2026-02-17,Compute,EC2-t3.large,ap-southeast-1,206.8,33754356.0,1
2026-02-17,Compute,EC2-t3.large,us-east-1,829.1068,580489.2,1
2026-02-17,Compute,EC2-t3.large,us-west-2,6068.555300000001,140755428.0,1
2026-02-17,Compute,EC2-t3.medium,us-east-1,1447.5084000000002,42799851.46,2
2026-02-17,Compute,EC2-t3.medium,us-west-2,121.77,155280348.0,1
2026-02-17,Compute,EC2-t3.xlarge,ap-south-1,2258.82,1970433.6,2
2026-02-17,Compute,EC2-t3.xlarge,eu-west-1,349.88084,97940625.07000001,3
2026-02-17,Compute,EC2-t3.xlarge,us-east-1,1997.8272,43857.07,1
2026-02-17,Compute,EC2-t3.xlarge,us-west-2,294.33,13564.28,1
2026-02-17,Compute,GCE-n1-standard-2,asia-south1,4494.698280000001,7766193458.4,2
2026-02-17,Compute,GCE-n1-standard-2,us-central1,54.8544,77259466.07,2
2026-02-17,Compute,GCE-n1-standard-4,europe-west1,2906.0544,108554739.6,2
2026-02-17,Compute,GCE-n1-standard-4,us-central1,422.44295999999997,60907093.8,2
2026-02-17,Compute,GCE-n1-standard-8,europe-west1,535.4828,47332512.0,1
2026-02-17,Compute,GCE-n1-standard-8,us-central1,30.93276,1632199.8,1
2026-02-17,Compute,UNKNOWN,europe-west1,22.34652,23041.91,1
2026-02-17,Compute,VM-Standard_D2s,westeurope,18.43584,145940616.0,1
2026-02-17,Compute,VM-Standard_D4s,canadacentral,3849.02654,866081.03,4
2026-02-17,Compute,VM-Standard_D4s,eastus,3575.1389000000004,2415697.2,1
2026-02-17,Compute,VM-Standard_D4s,southeastasia,184.5691,61752060.0,1
2026-02-17,Compute,VM-Standard_D8s,UNKNOWN,30.09792,113096052.0,1
2026-02-17,Compute,VM-Standard_D8s,canadacentral,5.9706,311785.2,1
2026-02-17,Compute,VM-Standard_D8s,centralindia,963.48,36389969.17,2
2026-02-17,Compute,VM-Standard_D8s,eastus,4118.472000000001,2632633.8,1
2026-02-17,Compute,VM-Standard_D8s,southeastasia,3.95652,1599659.4,2
2026-02-17,Database,CloudSQL-db.standard-2,asia-south1,196.44,3110.28,1
2026-02-17,Database,CloudSQL-db.standard-2,asia-southeast1,1736.35304,122141441.62,2
2026-02-17,Database,CloudSQL-db.standard-2,europe-west1,1104.63064,41197041.63,2
2026-02-17,Database,CloudSQL-db.standard-2,us-central1,46.03452,117300136.53,2
2026-02-17,Database,RDS-db.m5.large,ap-south-1,63.69984000000001,39721093.849999994,3
2026-02-17,Database,RDS-db.m5.large,ap-southeast-1,5027.0918,206611363.8,3
2026-02-17,Database,RDS-db.m5.large,eu-west-1,7.079280000000001,11048.55,1
2026-02-17,Database,RDS-db.m5.large,us-east-1,6386.18724,121064824.24,4
2026-02-17,Database,RDS-db.m5.large,us-west-2,4745.062400000001,130477294.66,3
2026-02-17,Database,SQLDb-S2,canadacentral,3491.8668,169169.24,2
2026-02-17,Database,SQLDb-S2,centralindia,2631.9168000000004,91712952.0,1
2026-02-17,Database,SQLDb-S2,southeastasia,580.54,25545924.0,1
2026-02-17,Database,SQLDb-S2,westeurope,4668.4821,155736662.64,6
2026-02-17,Database,UNKNOWN,us-east-1,48.83928,48717.32,1
2026-02-17,Storage,Blob-Cool,UNKNOWN,96.82200000000002,1094.78,1
2026-02-17,Storage,Blob-Cool,canadacentral,88.72200000000001,4691.016,2
2026-02-17,Storage,Blob-Cool,centralindia,272.504,5711.360000000001,2
2026-02-17,Storage,Blob-Cool,eastus,236.89968,5400.46,2
2026-02-17,Storage,Blob-Cool,southeastasia,159.0176,7.120100000000001,2
2026-02-17,Storage,Blob-Cool,westeurope,8.65276,2045.414,2
2026-02-17,Storage,Blob-Hot,canadacentral,197.88935999999998,113.6206,2
2026-02-17,Storage,Blob-Hot,centralindia,37.400400000000005,4.8825,1
2026-02-17,Storage,GCS-Nearline,asia-south1,412.1491,2760.9142,2
2026-02-17,Storage,GCS-Nearline,us-west1,33.7566,1572.07,1
2026-02-17,Storage,GCS-Standard,asia-southeast1,241.77641999999997,4776.7388,2
2026-02-17,Storage,GCS-Standard,europe-west1,2.38836,2.8761,2
2026-02-17,Storage,GCS-Standard,us-central1,2.7849600000000003,1044.7375,2
2026-02-17,Storage,GCS-Standard,us-west1,0.84384,2.5883000000000003,2
2026-02-17,Storage,S3-IA,ap-south-1,2.04708,2.8383,1
2026-02-17,Storage,S3-IA,ap-southeast-1,194.04431999999997,9577.515,4
2026-02-17,Storage,S3-IA,eu-west-1,0.8470799999999999,1833.43,2
2026-02-17,Storage,S3-IA,us-east-1,0.8316,65.8941,1
2026-02-17,Storage,S3-IA,us-west-2,203.1873,2.9575,1
2026-02-17,Storage,S3-Standard,UNKNOWN,3.31,0.4547,1
2026-02-17,Storage,S3-Standard,ap-south-1,0.0,2878.76,1
2026-02-17,Storage,S3-Standard,us-east-1,410.7434,3422.82,1
2026-02-18,Compute,EC2-t3.large,ap-south-1,1015.43,12124.71,1
2026-02-18,Compute,EC2-t3.large,ap-southeast-1,11.28,28151892.0,1
2026-02-18,Compute,EC2-t3.large,us-east-1,4.7226,160736616.0,1
2026-02-18,Compute,EC2-t3.large,us-west-2,1897.06,34674.88,1
2026-02-18,Compute,EC2-t3.medium,UNKNOWN,10.64028,2595931.8,1
2026-02-18,Compute,EC2-t3.medium,ap-south-1,3.14472,3968144.4,1
2026-02-18,Compute,EC2-t3.medium,us-east-1,4512.33884,223485372.0,2
2026-02-18,Compute,EC2-t3.medium,us-west-2,5.54304,46352160.0,1
2026-02-18,Compute,EC2-t3.xlarge,ap-southeast-1,2098.35,112325004.0,1
2026-02-18,Compute,EC2-t3.xlarge,us-east-1,5277.15,153588997.28,2
2026-02-18,Compute,GCE-n1-standard-2,asia-south1,13.755,2465846208.0,1
2026-02-18,Compute,GCE-n1-standard-2,asia-southeast1,374.98,946540.2,1
2026-02-18,Compute,GCE-n1-standard-2,europe-west1,11.52612,32788.31,1
2026-02-18,Compute,GCE-n1-standard-2,us-west1,1.03236,3459.18,1
2026-02-18,Compute,GCE-n1-standard-4,us-central1,18.89052,1317134.4,1
2026-02-18,Compute,GCE-n1-standard-4,us-west1,2062.9728,168308640.0,2
2026-02-18,Compute,GCE-n1-standard-8,us-central1,26.99544,81991188.0,1
2026-02-18,Compute,GCE-n1-standard-8,us-west1,41.830920000000006,144151005.97,2
2026-02-18,Compute,VM-Standard_D2s,canadacentral,14.368800000000002,1673490.0,1
2026-02-18,Compute,VM-Standard_D2s,eastus,0.3318,53898876.0,1
2026-02-18,Compute,VM-Standard_D4s,canadacentral,520.6356000000001,338352.0,1
2026-02-18,Compute,VM-Standard_D4s,centralindia,2011.3812000000003,56584.79000000001,2
2026-02-18,Compute,VM-Standard_D4s,southeastasia,4622.097600000001,2754472.8,1
2026-02-18,Compute,VM-Standard_D4s,westeurope,2209.5504,31481.63,1
2026-02-18,Compute,VM-Standard_D8s,eastus,206.2,48341736.0,2
2026-02-18,Compute,VM-Standard_D8s,westeurope,90.34,248796.0,2
2026-02-18,Database,CloudSQL-db.standard-2,UNKNOWN,837.4644,87798612.6,1
2026-02-18,Database,CloudSQL-db.standard-2,asia-south1,316.7899,223548090.01,3
2026-02-18,Database,CloudSQL-db.standard-2,asia-southeast1,32.96004,147517740.0,1
2026-02-18,Database,CloudSQL-db.standard-2,us-central1,71.75399999999999,181010987.71,4
2026-02-18,Database,CloudSQL-db.standard-2,us-west1,188.21136,31036319.62,2
2026-02-18,Database,RDS-db.m5.large,UNKNOWN,5543.823600000001,149528679.6,2
2026-02-18,Database,RDS-db.m5.large,ap-south-1,-274.4551200000001,49006899.3,6
2026-02-18,Database,RDS-db.m5.large,ap-southeast-1,0.0,1674468.0,1
2026-02-18,Database,RDS-db.m5.large,eu-west-1,1232.6148,1775218.8,1
2026-02-18,Database,RDS-db.m5.large,us-east-1,2746.7762,80764633.8,3
2026-02-18,Database,RDS-db.m5.large,us-west-2,3264.4057199999997,129361872.72999999,6
2026-02-18,Database,SQLDb-S2,UNKNOWN,176.4792,3329.5,2
2026-02-18,Database,SQLDb-S2,canadacentral,140.52394,155891000.25,3
2026-02-18,Database,SQLDb-S2,centralindia,3049.4,162510552.0,1
2026-02-18,Database,SQLDb-S2,eastus,5582.0848,24217935.69,3
2026-02-18,Database,SQLDb-S2,southeastasia,335.96088000000003,115314784.80000001,3
2026-02-18,Database,SQLDb-S2,westeurope,2496.4898,109532376.0,1
2026-02-18,Storage,Blob-Cool,canadacentral,775.12444,294177.6151,6
2026-02-18,Storage,Blob-Cool,centralindia,17.01396,7.3771,2
2026-02-18,Storage,Blob-Cool,eastus,731.0628000000002,2016.2374,2
2026-02-18,Storage,Blob-Cool,southeastasia,2532.0856,3295.46,2
2026-02-18,Storage,Blob-Hot,UNKNOWN,38.178,944.71,1
2026-02-18,Storage,Blob-Hot,canadacentral,468.71848,5724.507600000001,3
2026-02-18,Storage,Blob-Hot,centralindia,434.774,59778.369999999995,3
2026-02-18,Storage,Blob-Hot,eastus,131.7708,4963.07,1
2026-02-18,Storage,GCS-Nearline,asia-south1,77.92200000000001,1463.87,1
2026-02-18,Storage,GCS-Nearline,asia-southeast1,4.4682,4562.75,2
2026-02-18,Storage,GCS-Nearline,us-west1,49.82,3512.57,1
2026-02-18,Storage,GCS-Standard,asia-south1,-7.958499999999999,6859.6747,3
2026-02-18,Storage,GCS-Standard,europe-west1,72.01,4194.88,1
2026-02-18,Storage,GCS-Standard,us-central1,2.559,810.5046,2
2026-02-18,Storage,GCS-Standard,us-west1,0.50664,470.37,1
2026-02-18,Storage,S3-IA,ap-south-1,50.392320000000005,6.456799999999999,4
2026-02-18,Storage,S3-IA,ap-southeast-1,0.37668,0.3897,1
2026-02-18,Storage,S3-IA,eu-west-1,185.81690000000003,3726.9869000000003,3
2026-02-18,Storage,S3-IA,us-east-1,0.30936,4967.67,1
2026-02-18,Storage,S3-Standard,ap-south-1,165.21208000000001,4969.7898,4
2026-02-18,Storage,S3-Standard,ap-southeast-1,5.4855599999999995,2649.1516,2
2026-02-18,Storage,UNKNOWN,eastus,130.7124,2638.48,1
2026-02-19,Compute,EC2-t3.large,ap-southeast-1,565.6961,8946.73,1
2026-02-19,Compute,EC2-t3.large,eu-west-1,16.272599999999997,39957.020000000004,2
2026-02-19,Compute,EC2-t3.large,us-east-1,13.5432,108475848.0,1
2026-02-19,Compute,EC2-t3.medium,ap-southeast-1,11.25048,90390924.0,1
2026-02-19,Compute,EC2-t3.medium,eu-west-1,4641.25296,173098523.65,4
2026-02-19,Compute,EC2-t3.medium,us-east-1,8980.1789,141885803.17,4
2026-02-19,Compute,EC2-t3.medium,us-west-2,2466.1584000000003,23145.17,1
2026-02-19,Compute,EC2-t3.xlarge,ap-south-1,1164.95,935148.0,1
2026-02-19,Compute,EC2-t3.xlarge,us-east-1,1180.04,905188.8,1
2026-02-19,Compute,GCE-n1-standard-2,asia-south1,1704.2513000000001,53026050.48,2
2026-02-19,Compute,GCE-n1-standard-2,us-west1,779.2956000000001,125650116.0,1
2026-02-19,Compute,GCE-n1-standard-4,asia-south1,121.1326,9300852.0,1
2026-02-19,Compute,GCE-n1-standard-4,europe-west1,575.19,84133548.0,1
2026-02-19,Compute,GCE-n1-standard-4,us-central1,1435.6979000000001,45087.06,2
2026-02-19,Compute,GCE-n1-standard-4,us-west1,2298.5,127990152.0,1
2026-02-19,Compute,GCE-n1-standard-8,asia-south1,817.4457600000001,17108.29,2
2026-02-19,Compute,GCE-n1-standard-8,asia-southeast1,4177.99,822272.4,1
2026-02-19,Compute,GCE-n1-standard-8,europe-west1,1905.07014,190584216.0,2
2026-02-19,Compute,GCE-n1-standard-8,us-west1,15.37932,19933.8,1
2026-02-19,Compute,VM-Standard_D4s,eastus,249.31,982790.4,1
2026-02-19,Compute,VM-Standard_D8s,centralindia,2820.8412,31532.95,1
2026-02-19,Compute,VM-Standard_D8s,eastus,3752.5325,2871991.2,1
2026-02-19,Compute,VM-Standard_D8s,westeurope,4038.2825,158039460.0,1
2026-02-19,Database,CloudSQL-db.standard-2,asia-south1,447.29448,52592725.37,2
2026-02-19,Database,CloudSQL-db.standard-2,asia-southeast1,5841.2088,430562448.0,4
2026-02-19,Database,CloudSQL-db.standard-2,europe-west1,0.28884,5047.46,1
2026-02-19,Database,CloudSQL-db.standard-2,us-central1,79.27980000000001,2131127.27,3
2026-02-19,Database,CloudSQL-db.standard-2,us-west1,2301.1130000000003,23099.93,1
2026-02-19,Database,RDS-db.m5.large,UNKNOWN,3615.00876,4743907.8,3
2026-02-19,Database,RDS-db.m5.large,ap-south-1,41.36628,45514.25,1
2026-02-19,Database,RDS-db.m5.large,ap-southeast-1,2308.6518,66657.49,2
2026-02-19,Database,RDS-db.m5.large,eu-west-1,2324.54,2595653.4,1
2026-02-19,Database,RDS-db.m5.large,us-east-1,555.9300000000001,44464.12,1
2026-02-19,Database,RDS-db.m5.large,us-west-2,2143.20658,73074154.01,2
2026-02-19,Database,SQLDb-S2,canadacentral,1677.1644000000001,145633632.0,4
2026-02-19,Database,SQLDb-S2,centralindia,0.0,5955.06,1
2026-02-19,Database,SQLDb-S2,eastus,2475.1656000000003,136506319.53,2
2026-02-19,Database,SQLDb-S2,southeastasia,2253.97984,355981355.6,4
2026-02-19,Database,SQLDb-S2,westeurope,2663.82,49755.51,1
2026-02-19,Storage,Blob-Cool,centralindia,6.06684,2847.9987,2
2026-02-19,Storage,Blob-Cool,eastus,416.5607,2040.6853999999998,2
2026-02-19,Storage,Blob-Cool,southeastasia,254.7024,3882.5299999999997,2
2026-02-19,Storage,Blob-Cool,westeurope,2.1134399999999998,3228.2349,2
2026-02-19,Storage,Blob-Hot,canadacentral,20.3006,1879.1357,2
2026-02-19,Storage,Blob-Hot,southeastasia,141.88,48904.25,1
2026-02-19,Storage,Blob-Hot,westeurope,4.74816,4760.95,1
2026-02-19,Storage,GCS-Nearline,asia-south1,0.42648,2.6173,1
2026-02-19,Storage,GCS-Nearline,asia-southeast1,3.36612,3610.78,1
2026-02-19,Storage,GCS-Nearline,europe-west1,2.44524,4862.17,1
2026-02-19,Storage,GCS-Nearline,us-central1,81.19440000000002,2841.26,1
2026-02-19,Storage,GCS-Standard,UNKNOWN,18.09,0.6874,1
2026-02-19,Storage,GCS-Standard,asia-south1,2.68464,9368.9,2
2026-02-19,Storage,GCS-Standard,asia-southeast1,33.1896,7399.93,2
2026-02-19,Storage,GCS-Standard,europe-west1,0.23724,0.3307,1
2026-02-19,Storage,GCS-Standard,us-central1,1109.75056,9644.0956,4
2026-02-19,Storage,S3-IA,UNKNOWN,34.72656,1.1063,3
2026-02-19,Storage,S3-IA,ap-south-1,857.90742,8232.6422,4
2026-02-19,Storage,S3-IA,ap-southeast-1,2.54904,4135.81,1
2026-02-19,Storage,S3-IA,eu-west-1,0.426,1.4768,1
2026-02-19,Storage,S3-IA,us-east-1,161.0268,508.327,2
2026-02-19,Storage,S3-IA,us-west-2,227.27,4701.23,1
2026-02-19,Storage,S3-Standard,ap-south-1,586.8619,10064.52,3
2026-02-19,Storage,S3-Standard,ap-southeast-1,42.5136,2963.1502,2
2026-02-19,Storage,S3-Standard,eu-west-1,399.09,4182.4,1
2026-02-19,Storage,S3-Standard,us-east-1,107.24,6.7332,2
2026-02-19,Storage,S3-Standard,us-west-2,91.9504,1759.5735,2
2026-02-20,Compute,EC2-t3.large,ap-south-1,705.29,19012.58,1
2026-02-20,Compute,EC2-t3.large,eu-west-1,2984.11422,33056927.65,4
2026-02-20,Compute,EC2-t3.large,us-west-2,757.74372,46059322.8,2
2026-02-20,Compute,EC2-t3.medium,ap-southeast-1,1340.43308,31956.519999999997,2
2026-02-20,Compute,EC2-t3.medium,us-east-1,19.6662,21223.4,1
2026-02-20,Compute,EC2-t3.xlarge,ap-southeast-1,1782.7776,16667.39,1
2026-02-20,Compute,EC2-t3.xlarge,eu-west-1,209.90524000000002,142676539.2,2
2026-02-20,Compute,EC2-t3.xlarge,us-east-1,3193.99008,313441668.0,2
2026-02-20,Compute,EC2-t3.xlarge,us-west-2,1560.24888,164515733.62,2
2026-02-20,Compute,GCE-n1-standard-4,asia-south1,71.51,49450.8,1
2026-02-20,Compute,GCE-n1-standard-4,asia-southeast1,342.3632,10041405.0,2
2026-02-20,Compute,GCE-n1-standard-4,us-central1,5.64888,53210304.0,1
2026-02-20,Compute,GCE-n1-standard-4,us-west1,3218.4,36811.59,1
2026-02-20,Compute,GCE-n1-standard-8,asia-southeast1,2.0154,5406.88,1
2026-02-20,Compute,GCE-n1-standard-8,europe-west1,58.97,7688844.0,1
2026-02-20,Compute,GCE-n1-standard-8,us-central1,933.1579,178115472.0,1
2026-02-20,Compute,UNKNOWN,eu-west-1,1.97124,7467804.0,1
2026-02-20,Compute,VM-Standard_D2s,canadacentral,501.55896000000007,11383286.4,2
2026-02-20,Compute,VM-Standard_D2s,southeastasia,1092.93,82311480.0,1
2026-02-20,Compute,VM-Standard_D2s,westeurope,35.370000000000005,1438632.0,1
2026-02-20,Compute,VM-Standard_D4s,centralindia,3785.3568000000005,179871229.8,2
2026-02-20,Compute,VM-Standard_D8s,westeurope,2951.0028,41233.69,1
2026-02-20,Database,CloudSQL-db.standard-2,asia-south1,0.0,159237108.0,1
2026-02-20,Database,CloudSQL-db.standard-2,asia-southeast1,5045.60512,72674082.48,4
2026-02-20,Database,CloudSQL-db.standard-2,europe-west1,373.6584,19401.42,1
2026-02-20,Database,CloudSQL-db.standard-2,us-west1,19.211759999999998,5821543.28,5
2026-02-20,Database,RDS-db.m5.large,UNKNOWN,325.54996,148727874.6,2
2026-02-20,Database,RDS-db.m5.large,ap-south-1,23.6094,1356946.2,1
2026-02-20,Database,RDS-db.m5.large,eu-west-1,2909.77884,48553997.27,4
2026-02-20,Database,RDS-db.m5.large,us-east-1,14.34828,1985986.2,1
2026-02-20,Database,RDS-db.m5.large,us-west-2,4807.339,316223383.24,6
2026-02-20,Database,SQLDb-S2,canadacentral,1603.7352,21497.65,1
2026-02-20,Database,SQLDb-S2,centralindia,147.8184,113721681.37,3
2026-02-20,Database,SQLDb-S2,southeastasia,3799.9133600000005,1733299.47,6
2026-02-20,Database,SQLDb-S2,westeurope,819.9488000000001,42047.509999999995,3
2026-02-20,Storage,Blob-Cool,southeastasia,142.5301,3890.7878,2
2026-02-20,Storage,Blob-Hot,centralindia,15.32872,159.9358,2
2026-02-20,Storage,Blob-Hot,eastus,104.6372,5.4765,3
2026-02-20,Storage,Blob-Hot,southeastasia,11.08748,15226.760000000002,2
2026-02-20,Storage,Blob-Hot,westeurope,0.0,0.2744,1
2026-02-20,Storage,GCS-Nearline,asia-south1,2.5218000000000003,2.6336,1
2026-02-20,Storage,GCS-Nearline,asia-southeast1,143.64000000000001,2741.8199999999997,2
2026-02-20,Storage,GCS-Nearline,europe-west1,2.154,2135.98,2
2026-02-20,Storage,GCS-Nearline,us-central1,224.47652000000002,6332.21,2
2026-02-20,Storage,GCS-Nearline,us-west1,123.8663,3.7666,2
2026-02-20,Storage,GCS-Standard,asia-south1,105.16575999999999,14676.11,4
2026-02-20,Storage,GCS-Standard,us-west1,361.92272,12134.439999999999,3
2026-02-20,Storage,S3-IA,UNKNOWN,0.0,403.24,1
2026-02-20,Storage,S3-IA,ap-south-1,360.57910000000004,891.0088,4
2026-02-20,Storage,S3-IA,ap-southeast-1,225.6607,1977.8415,3
2026-02-20,Storage,S3-IA,eu-west-1,128.71,3.5397,1
2026-02-20,Storage,S3-Standard,ap-south-1,377.87,3.9529,1
2026-02-20,Storage,S3-Standard,ap-southeast-1,15.487199999999994,3.6283000000000003,3
2026-02-20,Storage,S3-Standard,eu-west-1,291.49424,73065.4757,2
2026-02-20,Storage,UNKNOWN,canadacentral,505.8828000000001,4689.19,1
2026-02-21,Compute,EC2-t3.large,UNKNOWN,2975.86,1206690048.0,1
2026-02-21,Compute,EC2-t3.large,ap-south-1,3848.22,2438259.6,1
2026-02-21,Compute,EC2-t3.large,us-east-1,551.2562,554878.8,1
2026-02-21,Compute,EC2-t3.medium,ap-southeast-1,4006.6956400000004,199144848.6,3
2026-02-21,Compute,EC2-t3.medium,eu-west-1,11.926200000000001,4345804.800000001,2
2026-02-21,Compute,EC2-t3.medium,us-east-1,11.7078,661181.4,1
2026-02-21,Compute,EC2-t3.medium,us-west-2,78.31031999999999,13568235.6,2
2026-02-21,Compute,EC2-t3.xlarge,ap-south-1,1248.8672,40456.56,1
2026-02-21,Compute,EC2-t3.xlarge,ap-southeast-1,2021.23216,2265905.3000000003,3
2026-02-21,Compute,GCE-n1-standard-2,asia-southeast1,2347.04,24283.24,1
2026-02-21,Compute,GCE-n1-standard-2,europe-west1,2165.4972,2901603.6,1
2026-02-21,Compute,GCE-n1-standard-2,us-central1,29.244360000000004,2693086.8,1
2026-02-21,Compute,GCE-n1-standard-2,us-west1,15.84396,38617.85,1
2026-02-21,Compute,GCE-n1-standard-4,UNKNOWN,3000.35,135452268.0,1
2026-02-21,Compute,GCE-n1-standard-4,asia-south1,5478.3736,174941918.38,2
2026-02-21,Compute,GCE-n1-standard-4,asia-southeast1,20.97204,1688159.61,1
2026-02-21,Compute,GCE-n1-standard-4,europe-west1,8.22504,43643.96,1
2026-02-21,Compute,GCE-n1-standard-4,us-central1,997.5096,53283492.0,1
2026-02-21,Compute,GCE-n1-standard-4,us-west1,1662.2268,81645698.11,2
2026-02-21,Compute,GCE-n1-standard-8,us-west1,539.9676000000001,25773876.0,1
2026-02-21,Compute,VM-Standard_D2s,centralindia,1066.4244,153259128.0,1
2026-02-21,Compute,VM-Standard_D2s,eastus,262.48000000000025,2377882.3899999997,2
2026-02-21,Compute,VM-Standard_D4s,centralindia,533.5092000000001,43332.94,1
2026-02-21,Compute,VM-Standard_D4s,southeastasia,7.516800000000001,18640836.0,1
2026-02-21,Compute,VM-Standard_D8s,centralindia,3375.1836000000003,121556556.0,1
2026-02-21,Compute,VM-Standard_D8s,eastus,3.408,1868143.8,1
2026-02-21,Compute,VM-Standard_D8s,westeurope,29.70468,130475592.0,1
2026-02-21,Database,CloudSQL-db.standard-2,asia-south1,2408.8598,2567135.4,1
2026-02-21,Database,CloudSQL-db.standard-2,asia-southeast1,4890.89382,419144375.33,7
2026-02-21,Database,CloudSQL-db.standard-2,us-central1,8.961960000000001,51516720.0,1
2026-02-21,Database,CloudSQL-db.standard-2,us-west1,17.57964,164829384.0,1
2026-02-21,Database,RDS-db.m5.large,ap-south-1,2752.1380400000003,1933599841.8,6
2026-02-21,Database,RDS-db.m5.large,ap-southeast-1,4186.81372,369382808.96,4
2026-02-21,Database,RDS-db.m5.large,eu-west-1,4991.73176,302166792.0,4
2026-02-21,Database,RDS-db.m5.large,us-east-1,572.7132,28632.52,1
2026-02-21,Database,RDS-db.m5.large,us-west-2,67.84968,5077110.4,3
2026-02-21,Database,SQLDb-S2,canadacentral,2932.05644,53566804.72,4
2026-02-21,Database,SQLDb-S2,centralindia,915.8724,46970388.0,1
2026-02-21,Database,SQLDb-S2,eastus,243.49680000000004,248697.0,1
2026-02-21,Database,SQLDb-S2,southeastasia,749.499,1149696.0,2
2026-02-21,Database,SQLDb-S2,westeurope,9.3006,20667.56,1
2026-02-21,Storage,Blob-Cool,canadacentral,236.571,3932.3912,2
2026-02-21,Storage,Blob-Cool,centralindia,0.432,0.0353,1
2026-02-21,Storage,Blob-Cool,eastus,149.98860000000002,8.0729,2
2026-02-21,Storage,Blob-Cool,southeastasia,108.4,1854.0,1
2026-02-21,Storage,Blob-Hot,canadacentral,19.1484,3.6941,1
2026-02-21,Storage,Blob-Hot,eastus,106.218,2175.39,1
2026-02-21,Storage,Blob-Hot,westeurope,21.405600000000003,0.2117,1
2026-02-21,Storage,GCS-Nearline,asia-southeast1,4.80372,4904.8,1
2026-02-21,Storage,GCS-Nearline,us-central1,188.0712,4669.09,1
2026-02-21,Storage,GCS-Nearline,us-west1,489.1786,3.8655,1
2026-02-21,Storage,GCS-Standard,asia-southeast1,5.27844,4561.35,1
2026-02-21,Storage,GCS-Standard,us-central1,0.6003599999999999,532.3222000000001,2
2026-02-21,Storage,S3-IA,ap-southeast-1,4.777080000000001,5208.2693,3
2026-02-21,Storage,S3-IA,eu-west-1,0.12396,2.7289,1
2026-02-21,Storage,S3-IA,us-east-1,159.26353999999998,2190.3781,2
2026-02-21,Storage,S3-IA,us-west-2,3.2268,3.2642,1
2026-02-21,Storage,S3-Standard,ap-south-1,96.66999999999999,3435.6866999999997,2
2026-02-21,Storage,S3-Standard,ap-southeast-1,374.8913,3539.83,1
2026-02-21,Storage,S3-Standard,eu-west-1,270.09,4191.454,2
2026-02-21,Storage,S3-Standard,us-east-1,388.41132000000005,9.5536,3
2026-02-21,Storage,UNKNOWN,asia-south1,0.0,18441.13,1
2026-02-21,Storage,UNKNOWN,southeastasia,49.0536,1970.53,1
2026-02-22,Compute,EC2-t3.large,us-west-2,3950.44,41477.55,1
